OPEN,CLOSE,HIGH,LOW,VOLUME,QPL,QPL+,QPL-,MA5,MA21,MACD,RSI,BBup,BBlow,CCI,Stoch,ADX,ATR
13089.5,13326.75,13330,13089.5,49146,13130.93714661032,13228.19258816998,12952.26155107732,13000.75,12924.22619047619,-5.527217753922741,57.56339609320955,13310.50378993311,12677.7819243526,175.241549022147,81.21666426409111,17.00837152970314,289.4791666666667
12888.5,13088.25,13156.25,12857.75,50517,12929.30084526431,13025.06284981312,12753.3689599343,13003,12948.39285714286,-38.48014705975038,52.45880051703806,13223.42956719879,12707.5347185155,72.75947573503365,67.66676819981724,14.96050920462524,289.2291666666667
12972.25,12888.75,12982.75,12776.25,52472,13013.31597082515,13109.70024079515,12836.24087291056,13022.05,12986.92857142857,-55.69672014377647,47.55921009916538,13213.73819721102,12709.58323136041,-40.01910219675297,59.22124962269846,15.75509154386376,283.1875
12958,12963,13000,12806.5,56196,12999.02085990883,13095.29925188179,12822.14027876236,13071.1,13030.19047619048,-56.54846658711358,49.31569186882567,13221.36219255095,12685.67352173476,0.7970081540061419,52.37459186702286,16.07581016357071,293.1666666666667
12787,12958.5,12987.25,12675.75,54369,12827.47952891296,12922.48738492147,12652.93314898397,12992.05,13057.97619047619,-64.37308162443151,49.21012746263758,13222.91801497657,12657.54627073772,-5.101327742837177,37.7270064440539,17.24601662347248,310.0208333333333
12796.75,12790,12858.25,12609.75,57534,12837.26039427676,12932.34069312535,12662.58092392747,12916.95,13092.20238095238,-72.9656181757091,45.24486883949095,13318.50826122971,12471.67031019886,-80.41492491097695,37.10537696410552,18.19491278380909,307.7708333333333
13043.75,12796.5,13143.25,12784,54912,13085.04231682634,13181.95783429025,12906.99122249626,12767.7,13127.5119047619,-65.7151376549682,45.37175338436164,13323.8426624675,12447.12162324679,-76.04566630829848,47.44022503516175,16.71364208148522,332.0833333333333
13066.75,13029.75,13171.25,12979,54911,13108.11512742813,13205.20153569427,12929.75007620914,12713.7,13164.85714285714,-56.16684960624116,50.04862152235791,13355.63483443871,12363.04373698987,44.31370241807378,48.76963714722647,18.15870254224251,341.8333333333333
12815.25,13061.5,13156.25,12788,54091,12855.81895932602,12951.03671381988,12680.88695843566,12592.85,13194.80952380952,-66.91188050250094,50.7093068012128,13329.09421801837,12339.15578198163,63.83918709962447,32.18142548596112,18.7217061921791,366.5
12805.5,12830.25,12896.5,12681.5,56925,12846.03809396222,12941.18340561601,12671.23918349216,12573.25,13238.72619047619,-82.88591076641933,45.87720525403635,13327.58825936645,12339.59031206213,0.6441885964914276,37.27446090655714,19.76878743193105,376.5625
13183.25,12789.5,13265.5,12761.75,57431,13224.98392895455,13322.93593628419,13045.02861784178,12628.65,13281.94047619048,-78.52351432848809,44.99486612167731,13419.98621877207,12316.01378122793,-8.137715179968701,55.84626755358462,20.43999442411898,402.4791666666667
13156.25,13170,13270.25,12935.25,51724,13197.89845563941,13295.6498520273,13018.31170261362,12825.75,13342.79761904762,-67.66425903020718,52.40190783265371,13425.42713789528,12324.78714781901,96.06887002588664,85.37519142419602,23.37280333703174,383.7083333333333
13074.75,13152.5,13286.25,13047.5,48806,13116.14045285483,13213.28630140001,12937.66619923971,12872.45,13385.96428571429,-91.5615112272335,52.06490455328057,13374.25735331732,12321.17121811125,83.31901735097063,84.07915448617045,24.86045725429893,391.4166666666667
12949.5,13072.75,13088.25,12862.25,51456,12990.49395164295,13086.70918831943,12813.72939804238,12943.65,13432.83333333333,-118.9494729590424,50.58437586882739,13417.77964389735,12300.5774989598,74.14683289258298,88.36360047374654,23.98801372251566,406.9375
13040.75,12925.5,13085.75,12759.5,54838,13082.03281979133,13178.92604715059,12904.02267635979,13070.9,13471.91666666667,-144.056297235511,47.82127579732,13434.41901766495,12295.86669662076,40.73281486507646,81.5700338712891,27.40450328785095,437.1666666666667
12779.25,13034.75,13109.25,12713.5,46074,12819.70499490584,12914.65526814403,12645.2644047981,13091.35,13480.45238095238,-159.0136431704104,49.73727707135156,13483.9341331881,12288.45872395476,55.89005810294633,73.97286091217489,31.26195541351608,441.1666666666667
12800.25,12774.75,12979,12694.5,51919,12840.77147415094,12935.87777812161,12666.04422775335,13073,13460.13095238095,-186.9153662630251,44.85468457417799,13615.9973185649,12232.71696714938,-19.06620753112394,43.7020905923345,35.71286171236046,456.3125
12335.75,12777,12855,12314.75,45781,12374.80101656276,12466.45606933174,12206.414334291,13209,13472.65476190476,-193.3366147737743,44.88972552675705,13762.54806559357,12209.70193440643,-25.78668894458353,35.27857642396457,38.68519479753385,467.0208333333333
12728.5,12326.5,12748.25,12272,46996,12768.79433673017,12863.3675356982,12595.04649932294,13379.6,13485.69047619048,-198.9493848398724,35.52520210679853,13899.15141644653,12204.67001212489,-129.0454908564889,21.19001919385796,38.76195803851117,438.0208333333333
12434.75,12655.5,12696.25,12208,63251,12474.11441871827,12566.50504494035,12304.37635679428,13456.6,13496.96428571429,-157.3504203083849,40.15195398994502,13970.26242108552,12337.41615034306,-86.72360074417783,20.7055079126514,37.16232453556903,419.3333333333333
12679.75,12430.5,12795.5,12306.5,63333,12719.89000991117,12814.10099467881,12546.80762460542,13576.05,13511.54761904762,-135.4644631018909,34.75581130303615,14084.76299570503,12396.59414715211,-151.282362147447,22.05897676357195,34.40940506152153,398.5833333333333
13061.5,12676.75,13188.75,12662.75,54515,13102.84850761685,13199.89590819987,12924.55512047033,13706.25,13518.07142857143,-82.65054007685103,38.26177665023405,14101.00152323458,12578.03419105113,-132.2340400218908,50.96049293222183,31.70025834229381,373.1666666666667
13308.75,13054,13326.25,13047.75,58032,13350.88122158601,13449.76569829308,13169.21279788382,13755.3,13509.79761904762,-39.11130683286137,44.67218524456756,14100.13704517841,12726.47009767874,-68.6345024034182,54.03071017274472,30.55451379270497,334.6041666666667
12905.25,13312,13316.5,12905.25,55831,12946.10387037648,13041.99032800952,12769.94334252955,13769.35,13493.08333333333,-21.38143012023829,49.99104540958539,14124.08131578464,12789.63296992965,-23.23383762664109,34.46338443957718,32.08567237609137,325.3958333333333
12787.75,12889,13087.75,12662.75,65728,12828.23190317172,12923.24533170638,12653.67528551808,13762.5,13461.28571428571,-24.70974849619415,38.91913596619799,14157.14576160021,12811.56852411408,-118.8711008417231,27.91637990364763,33.61499273706033,300.5833333333333
13298.75,12786.5,13352.5,12763.75,59171,13340.84956480263,13439.6597411609,13159.31764409561,13751.2,13416.33333333333,14.47061239116374,35.71676772977587,14132.70478835063,12949.65235450651,-183.7004405286343,33.1592249368155,31.54467526493222,285.8958333333333
13173.5,13313,13332.5,12958.25,61509,13215.20306359075,13313.08262808031,13035.38084289828,13713.85,13363.9880952381,74.70488228897739,47.62659480911569,14017.53971236216,13181.67457335213,-100.5855855855856,35.80350484712901,29.8499975813171,245.2291666666667
13230.25,13156.25,13334.75,12757.25,57862,13272.13271583645,13370.43393480545,13091.53584064637,13671.9,13320.36904761905,96.89182485252786,42.3083171908032,14005.12572331518,13229.65999097053,-202.1470455570598,23.53215828177892,28.90607525730843,221.9791666666667
13596.75,13220.25,13627.75,13214.75,55773,13639.79293694747,13740.81726369993,13454.19322698426,13642.35,13285.2619047619,139.7610959085123,44.00235806294111,13952.00226743748,13319.7120182768,-289.3590797041907,17.79359430604982,27.81693411422151,183.6875
13637.5,13569,13727.75,13535.5,50650,13680.67193833976,13781.99903901357,13494.51597867122,13592.55,13248,185.9286222976643,55.18255638194128,13889.10691542536,13422.21451314607,-116.9205768840132,34.79333744602097,29.11789178403406,167.7916666666667
13701,13639.5,13721.5,13469.5,52429,13744.37295891425,13846.17186680293,13557.35020522635,13552.65,13210.22619047619,206.6416669282171,57.9462447480068,13949.53239163592,13313.82475122122,-29.49703769065927,47.83447684391081,33.06369813218156,168.0416666666667
13756.75,13698,13783.75,13544.5,48831,13800.29944548161,13902.51257781484,13612.51568759562,13462.4,13183.04761904762,222.8951651013485,60.27211649176587,14076.39240785205,13079.21473500509,23.34473447344774,67.61882998171846,37.7706708360987,169.3541666666667
13869.75,13753.5,13899.75,13715.75,44798,13913.65716713385,14016.7098934085,13724.33092540239,13318.55,13150.70238095238,234.4420640044882,62.48146434479101,14077.48858337139,13000.11855948575,62.78356836296751,85.22727272727273,41.78729595940482,194.7083333333333
13845.5,13871.25,13877.5,13817,22454,13889.33039943414,13992.20294736296,13700.33517746598,13236.55,13107.63095238095,240.1191304007934,67.344808801656,14066.03178545763,12912.53964311379,107.6646453250598,92.82349681352176,42.46990927487835,208.8333333333333
13710.75,13814.25,13814.5,13646.5,40806,13754.15382427805,13856.02517500681,13566.99798016985,13165.65,13078.5,231.8833987044291,66.16086146167237,14004.73239841601,12927.91045872685,99.73464500679559,83.16524437548487,39.4324515527388,244.0416666666667
13665.5,13709.75,13742.5,13612.75,42458,13708.76057733323,13810.29571898368,13522.22240927821,13176.1,13039.92857142857,223.8023971762777,63.93486500482045,13943.96729297373,12938.42556416913,79.45960359079194,81.18368309361,38.2332533023787,288.3333333333333
13695,13663.75,13768,13519.25,44699,13738.35396484422,13840.10829252362,13551.41311295342,13221.95,13020.46428571429,220.8727930850546,62.93834307663526,13897.31830771868,12934.71740656704,73.66031163499532,88.37529504327301,38.25868778078041,295.6666666666667
13684,13697,13734,13633.25,41467,13727.3191423825,13828.99173967822,13540.52844378639,13316.35,13018.34523809524,218.6044941455675,64.12764947056813,13858.10650789152,12935.57206353705,93.43348202571494,95.63796533105996,38.2880352558593,305.25
13625.25,13684.5,13691,13595.75,44416,13668.38315878011,13769.61924152665,13482.39441528066,13365,13004.27380952381,209.1441635843221,63.88944699665759,13800.06514663146,12935.25628193997,106.6884756249332,97.28334081724293,34.88112534498178,305.1458333333333
13558.25,13604.5,13637.75,13519.75,45754,13601.17105833144,13701.90932874103,13416.09688489965,13410.65,12993.84523809524,195.2999720158332,62.40589961881901,13747.64089626026,12894.21624659688,96.78661219358906,91.5388280133397,31.86562342235934,308.7708333333333
13441,13562,13567.5,13345.25,49934,13483.54988254627,13583.41698136619,13300.07620673289,13306.75,12953.55952380952,182.9344770027328,61.62823321570688,13734.18653726683,12794.09917701888,97.32509854345379,89.25515363671724,29.82806808616388,324.6041666666667
13505.25,13414.75,13582.75,13387.5,49886,13548.00327737951,13648.34775594046,13363.65256982214,13176.15,12915.11904761905,168.8180164296082,58.8924821014833,13709.76745795315,12705.66111347543,53.67261493435205,76.00270609838601,29.45824504577983,324.5416666666667
13234.5,13497.5,13499.25,13231.5,54892,13276.39616996939,13374.72896658663,13095.74128100636,13059.1,12884.08333333333,163.337471968207,61.16820043304824,13682.41559071042,12659.22726643244,90.49915559656652,53.31798618756881,27.61899971213813,315.7083333333333
12847.75,13233.25,13270,12726.5,57416,12888.42184387202,12983.88107449948,12713.04620824734,12959.7,12850.5119047619,145.5410319906641,56.14291516311574,13619.99381869247,12646.64903845039,20.77796100494714,35.16845573387182,26.90800950049209,308.875
13161,12885.25,13184.75,12831.25,58741,13202.66349261152,13300.45018166509,13023.01190066302,12896.5,12824.28571428571,147.6147972267354,47.89752701522818,13607.80101561487,12608.55612724227,-73.64911961693505,22.58064516129032,29.97607037735241,275.8541666666667
13035,13152,13392,12906.25,64984,13076.26461714088,13173.11512179959,12898.33296293157,12866.7,12811.05952380952,183.5472787138406,55.29724835842998,13606.84969014338,12612.15030985662,1.902973395931325,48.49239970097184,32.224662846026,261.4583333333333
13550,13060.25,13585,12885.5,52244,13592.89494148515,13693.57191410698,13407.93338302438,12885.55,12804.69047619048,199.580412848818,52.97702756610817,13603.5735990109,12609.96211527481,-17.48706727912925,66.71168958742632,33.38282056175526,236.875
13453.5,13549.75,13598.5,13380.75,47389,13496.0894535255,13596.04942778142,13312.44514896816,12953.9,12796.39285714286,226.4833525942031,71.31423656695787,13602.3374994919,12591.9125005081,117.0208341996923,89.89223337049424,34.71915638759671,198.7291666666667
13371.25,13462.5,13553.25,13189.5,47097,13413.57907648216,13512.92793036922,13231.05750906013,12959.3,12776.07142857143,207.686983286032,69.57097846899994,13518.86011049949,12547.92560378623,124.5457427460667,91.47913736521332,31.37906477846432,197.1458333333333
13393.5,13357.25,13399.25,13299.75,47578,13435.89951282519,13535.41368498832,13253.0742262389,12896.3,12747.16666666667,189.5587157939917,67.34831966391883,13421.43933482608,12551.13209374535,126.2407370318443,93.5427135678392,27.98906734062693,192.8125
13287.25,13395.25,13421.75,13283,45246,13329.31315950174,13428.03789045889,13147.93821723917,12880.65,12723.57142857143,174.3796003289644,69.03897849942716,13346.35867309799,12530.53418404487,179.3431154717642,95.95122713772081,25.07536790376352,213.7083333333333
13029.5,13288.5,13326,13018,46187,13070.74720591002,13167.55684537689,12892.89062834806,12837.4,12697.08333333333,148.6000078579073,66.86949220929776,13219.91159650356,12575.44554635358,202.9359276955851,78.7344398340249,21.71340701507498,218.5
12810.75,13030.25,13031,12810.75,44498,12851.3047137735,12946.4890331104,12676.43413923097,12779.55,12674.63095238095,124.4035097169199,60.68020498705767,13104.50232543654,12626.89053170632,101.5362106803216,43.01603724780135,19.51194753403272,228.8958333333333
12772,12809.5,12815.75,12726.5,29705,12812.43204373789,12907.3284492232,12638.09041830165,12762.65,12657.45238095238,118.0050192210856,53.83472934304385,13073.96598212189,12632.60544644954,-31.25136971290818,24.0177909562639,20.20326449652609,216.0208333333333
12911.25,12772,12928.75,12743,50921,12952.12286444651,13048.05390228883,12775.88043480248,12802.45,12650.28571428571,130.5981456177306,52.53112068780109,13075.03666372983,12636.07047912731,-61.04852035451361,41.16775967844299,20.31566070122639,215.9375
12972,12898.25,13027.5,12880.25,47021,13013.06517940556,13109.44759186684,12835.99349406585,12810.1,12635.2619047619,148.5901266459168,57.61740945334873,13080.17199092429,12621.18515193285,26.95934959349546,58.54671280276816,21.33383340684527,209.5416666666667
12882.5,12972.5,13002,12821.25,45003,12923.28185119428,13018.99927553381,12747.43186766137,12813.35,12624.53571428571,156.53858058886,60.83411985761021,13081.77194308743,12584.87091405543,90.524042853583,65.48415236987496,22.33481137724432,213.4791666666667
12903.75,12881.25,12958,12767.25,47737,12944.59912185897,13040.4744344397,12768.45906946132,12779.5,12607.08333333333,156.8467733583802,58.16905591252394,13057.98426689151,12570.51573310849,35.28685996298582,75.85102122547056,24.43281269111282,206.0625
13091,12903.75,13104,12872,50214,13132.44189512783,13229.70848173981,12953.74582414555,12752.45,12582.16666666667,164.2496408808092,59.08966709994881,13049.14779160827,12552.06649410601,59.156846591927,85.41848935549723,28.17994139318143,199.7083333333333
12930,13113.75,13117,12918.25,47672,12970.93222091535,13067.00257191168,12794.43384815537,12719.2,12554.17857142857,169.0183970148082,68.48298468934242,13032.26466661609,12545.23533338391,209.5690437940908,78.28112449799197,28.97047867394856,193.3958333333333
12657.25,12925.25,12957.75,12646,52612,12697.31878214856,12791.3625911314,12524.54352858194,12698.5,12521.40476190476,151.2647963419877,63.6691598908312,12926.75415324663,12599.13870389623,128.5594217515554,64.05935152958418,28.46104249129895,203.3541666666667
12803.25,12657.5,12843,12492.75,61267,12843.78097118596,12938.90956526127,12669.01277388981,12708.25,12495.88095238095,145.5972580818834,54.50368793528824,12887.2815723821,12602.9684276179,-89.53663684792396,45.30604581299287,31.77743191298753,192.2708333333333
12685.75,12803,12807.75,12611.5,52906,12725.9090039812,12820.16456895812,12552.74471687834,12712.35,12469.46428571429,163.5074582214365,62.4540903226427,12896.25153904744,12585.46274666685,47.78308700966702,54.89472541784242,35.21688262178937,170.9375
12888.25,12687.5,12958.75,12526,48662,12929.05005384472,13024.81020088481,12753.12158108959,12690.8,12431.86904761905,169.1745506436055,57.93071459736885,12920.96981866206,12513.38732419509,-63.69004911970806,56.55393729943224,39.81589665460267,165.5625
12842.25,12824.5,12863,12796,27209,12882.90443264116,12978.32279807678,12707.60387366383,12647.05,12393.5119047619,185.7071005985435,66.79392116593223,12967.12495735782,12421.23218549932,81.34980415787888,74.63347164591978,45.12245130784879,144.4166666666667
12857.5,12840.75,12908.5,12820.25,43618,12898.20270923582,12993.73438270335,12722.69398319085,12572.6,12356.69047619048,190.1583610777725,67.93876901867162,12967.63122922089,12358.04734220769,109.4607628233225,85.1311232063335,46.54128179103284,154.0833333333333
12844.25,12856.5,12917,12808,40284,12884.91076399783,12980.34398950321,12709.58290442147,12499.25,12314.82142857143,191.4193028374029,69.00321261737554,12955.17473208142,12300.03955363287,124.758166269452,84.80709321830817,44.60519893569634,161.5833333333333
12700,12841.25,12854.75,12660.25,43485,12740.20411489752,12834.56555787148,12566.84531102654,12433.6,12281.13095238095,188.6408059147871,68.56033110988197,12914.72027652339,12309.88686633375,118.4582743988685,77.91586998087953,42.37125717953884,171.6666666666667
12661.75,12703.75,12722.5,12630.75,33888,12701.83302770108,12795.91027184089,12528.99634778664,12442.5,12254.57142857143,183.9032944838873,64.28835417443591,12867.43490731205,12317.63652125938,57.03322119428113,69.34660541092394,41.3908432653439,185.8333333333333
12700.75,12655.25,12737.75,12623.25,49887,12740.95648915627,12835.3235046564,12567.58744756066,12461.1,12229.5,189.181550155954,62.62499293870805,12849.28844318252,12307.67584253177,36.07813511763462,69.00469251667079,43.06030132561332,190.5625
12705,12705.5,12759.25,12593.25,54344,12745.21994328921,12839.61853643757,12571.79288792065,12489.4,12205.5119047619,198.1049739387599,65.56294572682864,12837.50375590439,12295.49624409561,67.48662511720285,78.71116225546605,44.98659908746265,192.25
12759.25,12690.25,12780,12461.75,54895,12799.64168133907,12894.44335387966,12625.47409722168,12509.75,12181.96428571429,201.4966170369771,65.10157283790258,12813.36040302973,12284.88959697027,70.52379322149949,87.47822721114767,47.20925035113496,185.625
12744.5,12737.75,12788.25,12609.5,42765,12784.84498758358,12879.5370671097,12610.87874538408,12532.7,12147.44047619048,204.447454343619,67.72591237222647,12788.27322320724,12276.79820536419,109.9176003319702,93.54100668778599,49.77384796306455,167.0625
12679.25,12752.5,12765.75,12671.5,40538,12719.388427072,12813.59569682221,12546.31286691601,12495.85,12109.45238095238,200.4036509881898,68.5223922081103,12753.46936528492,12251.5663490008,147.8600260199481,92.36382148311556,49.54990034046412,165.2708333333333
12602.25,12675.75,12703.75,12572,41803,12642.14466983994,12735.7798269044,12470.12018274679,12446.45,12086.67857142857,190.8255070547057,66.62599212522439,12704.52255829534,12231.40601313324,142.4241165967701,78.71997131588383,46.63070870301208,173.9583333333333
12469.5,12597.75,12608,12429,42856,12508.97442604052,12601.62324597468,12338.7620162083,12398.8,12066.83333333333,183.6392141497163,64.61417202503546,12688.2891467104,12172.9608532896,111.7773019271949,57.91505791505791,44.38337843714232,183.5
12426.75,12471.5,12548.5,12387.75,39908,12466.08909329156,12558.4202792346,12296.46023376371,12331.9,12034.7380952381,179.737593545171,61.08877723789784,12672.63936063739,12127.18206793404,24.63533225283586,42.32395660967089,43.48846712193867,182.7708333333333
12387.25,12365.5,12412,12233.75,42172,12426.46404899719,12518.50174856248,12257.37437630028,12273,11976.84523809524,184.9978873401669,57.81191647329516,12682.79879739395,12064.02263117748,-29.78833917672992,28.5405192761605,43.43075295997482,175.0625
12341,12385.75,12445.75,12215.75,37046,12380.06763637404,12471.76169682614,12211.60929002981,12201.5,11910.90476190476,199.8137839681058,58.68865839016986,12730.35122635804,11952.2559164991,-5.974683544303797,46.99500976350618,46.20408830148825,168.4791666666667
12656.75,12347.5,12669,12304.5,33368,12696.81719930939,12790.8572932748,12524.04877089253,12121.2,11851.59523809524,213.7560551700462,57.55976237648103,12758.53640234373,11852.49931194198,-11.56712897443128,62.73229532898041,49.40409061861912,168.5833333333333
12568.5,12642.25,12648.25,12499.75,28146,12608.28782819602,12701.67222158329,12436.72403871158,12044.4,11802.77380952381,232.3368296107783,71.55027543344082,12762.88249041621,11793.43893815522,111.0706703063389,92.44978065111982,50.27016609269839,154.2291666666667
12519.75,12564.5,12608,12473.25,24705,12559.38350137703,12652.4056805639,12388.48516399406,12006.7,11756.21428571429,222.6623005571564,69.74928152797736,12704.74606730666,11741.71821840763,100.7950274645849,89.375,46.5370406834905,153.9166666666667
12486.25,12507,12534.75,12448.25,37326,12525.77745115269,12618.55072417109,12355.33639880356,11947.8,11726.95238095238,214.9917227387941,68.37443164925581,12638.79226798288,11722.49344630283,97.83250522070981,90.06410256410257,42.63521285409382,158.8958333333333
12483.5,12487.5,12539.25,12443.75,41215,12523.01874553726,12615.77158595974,12352.6152315118,11921.35,11698.20238095238,207.928669265335,67.91523304610399,12572.3392343252,11722.23219424623,111.1700862053185,88.40635163573751,39.08189823771558,165.3125
